Date,Close,High,Low,Open,Volume
2020-02-05,29.700498580932617,30.478433460872868,29.431923438898576,30.422867213926324,5132234
2020-02-06,29.496753692626953,30.219122337654795,29.496753692626953,29.913504263013113,5137172
2020-02-07,29.209657669067383,29.45044784080646,28.6076831675558,29.172612884517353,5296431
2020-02-10,28.561378479003906,29.15409131839262,28.311326648081415,29.15409131839262,7598867
2020-02-11,28.616943359375,29.135568460794325,28.431719446128053,28.737339366903548,5345596
2020-02-12,28.941083908081055,29.496753811735996,28.672510616160416,28.70955540011556,7316171
2020-02-13,29.015172958374023,29.117045648515255,28.450243260562527,28.70029322820872,3974136
2020-02-14,28.616943359375,28.950344547547378,28.41319798263942,28.950344547547378,3947452
2020-02-17,28.709556579589844,29.02443632830866,28.52433265220458,28.709556579589844,2898398
2020-02-18,28.57063865661621,28.709556136091127,28.005708934244534,28.709556136091127,3483540
2020-02-19,28.85773468017578,29.070739869392277,28.283543309509383,28.431720590398395,4990834
2020-02-20,28.41320037841797,29.042958025214002,28.172410198729764,28.931825523567355,4215021
2020-02-21,28.11684226989746,28.440981806476053,27.913096888141727,28.024231238828175,3806682
2020-02-26,26.347963333129883,27.199987779507218,26.023821944126368,26.86658658646006,10643078
2020-02-27,25.495939254760742,26.681366853246875,25.495939254760742,25.94973649667565,9972738
2020-02-28,25.04214096069336,25.468153171570183,24.032675751009844,25.236624675071553,9408922
2020-03-02,26.11643409729004,26.264613236425966,25.051402565685304,25.051402565685304,7106906
2020-03-03,24.217899322509766,26.57949273262409,24.217899322509766,26.38500900606696,18313487
2020-03-04,24.690217971801758,24.893963358116906,24.116026597247455,24.755045880568193,10226230
2020-03-05,23.70853614807129,24.51425604430843,23.106561640928984,24.440166474515355,5309143
2020-03-06,21.402509689331055,23.05099418007273,21.133936404699078,22.689809865902312,14297014
2020-03-09,18.522293090820312,19.744765358939176,17.596177230092408,19.077961122719344,16581381
2020-03-10,19.300230026245117,19.494713746704285,18.281503125260677,19.402102716343563,18964392
2020-03-11,17.13312339782715,18.855695727854197,16.37370807396774,18.846434067504813,12511647
2020-03-12,14.123249053955078,14.678918024339016,12.493286926396074,13.38235709344316,12866304
2020-03-13,15.271631240844727,16.790459984284844,13.79910894199733,16.66080231055967,17122401
2020-03-16,12.27101993560791,13.752802911297891,12.27101993560791,13.428662450442546,14035644
2020-03-17,13.197134017944336,14.33625507511993,12.039490569092157,12.734076081701817,22095167
2020-03-18,12.048751831054688,12.428458528298373,10.668840655477796,12.150623590158464,17855983
2020-03-19,13.79910945892334,14.169555462525649,10.84480309050481,11.66904540212814,15862822
2020-03-20,13.104522705078125,14.910447168060795,12.928561367236973,14.354778173899675,18564142
2020-03-23,12.993389129638672,13.428662072021943,12.363629689416255,13.243439089300782,12405754
2020-03-24,13.928765296936035,14.4936949978842,13.447184967108663,13.836153338186124,13557340
2020-03-25,14.734484672546387,15.15123617970746,13.336051012662686,13.928765710592387,12397455
2020-03-26,14.790051460266113,15.743949535520041,14.104726674541741,14.845618635704117,13418145
2020-03-27,13.77132511138916,14.299210944422839,13.641668372148217,14.215859719564202,11983653
2020-03-30,13.4379243850708,14.15103230013847,13.289745249417795,13.771325584617877,13356690
2020-03-31,13.97507095336914,14.465912020104913,13.252701379177127,13.447185102759706,12826805
2020-04-01,14.456650733947754,14.771529549341844,13.123044974872611,13.604625322007697,11241668
2020-04-02,15.04936408996582,15.28089259698017,14.465911992495554,14.58630614810103,12022733
2020-04-03,14.1325101852417,15.364242315734018,13.8083697114003,15.003057985089237,12510702
2020-04-06,16.373708724975586,16.438536638654234,14.67891945294071,14.817836013179456,11796555
2020-04-07,16.23478889465332,18.2259361770038,16.114394745383308,17.966622704028868,15342812
2020-04-08,16.114395141601562,16.43853467120001,15.58651023463491,16.299617199751495,9305655
2020-04-09,16.707107543945312,17.40169302844776,16.077349963769546,16.299616799222143,12238511
2020-04-13,16.503366470336914,16.864550827292458,16.095873809618354,16.707110017187652,9617661
2020-04-14,17.466524124145508,17.57765662253428,16.595976323181564,16.85528796031834,8317951
2020-04-15,17.642484664916992,17.985147534102698,16.725632267931545,17.040510156638213,10239362
2020-04-16,17.846229553222656,18.290765104664256,17.33686609382834,17.91105746117537,9981878
2020-04-17,17.642484664916992,18.290765618321924,17.318345116050647,18.290765618321924,8259752
2020-04-20,17.5220890045166,17.855490184982123,16.984942452025255,17.151643042258016,6405576
2020-04-22,18.012929916381836,18.355592771442318,17.410955432917604,17.54061124711948,6501068
2020-04-23,18.068498611450195,18.772345808518626,17.475783912669467,18.364855033004446,9690988
2020-04-24,17.179426193237305,17.93883958207713,16.068088304614477,17.799923969712353,14851271
2020-04-27,19.040916442871094,19.096484545332185,17.448000048648005,17.596177325309238,13044684
2020-04-28,18.809389114379883,19.7169797721785,18.614903546322385,19.54101937849955,13894558
2020-04-29,18.874216079711914,19.216878935706692,18.448203852505312,19.031656873676752,15260451
2020-04-30,17.957365036010742,18.605646012040783,17.799926086162763,18.605646012040783,12185669
2020-05-04,17.040510177612305,17.679529471644088,16.80898166304105,17.234995762843734,9180432
2020-05-05,16.984943389892578,17.85549117091898,16.938636946176295,17.318344588767705,9177386
2020-05-06,16.95716094970703,17.318345287107338,16.670064327299208,17.077555110283047,9585305
2020-05-07,17.04977035522461,17.86475184327914,16.966419132277178,17.197947626715926,11953503
2020-05-08,17.355388641357422,17.61470026162958,16.73489271346732,17.58691713883929,8133059
2020-05-11,19.309492111206055,19.939249729468184,18.17037103123478,18.29076518778776,30998471
2020-05-12,18.86495590209961,19.874421130492635,18.800127996105353,19.52249662166198,16563627
2020-05-13,21.161720275878906,21.161720275878906,18.892739765801295,19.003874118578356,27588467
2020-05-14,21.356204986572266,21.65256139289127,20.20782228837301,21.1154129708684,23049043
2020-05-15,20.985759735107422,21.55068944399343,20.32821713833411,21.291375955850057,14777840
2020-05-18,20.13373374938965,21.76369499508349,20.13373374938965,21.57847292756765,14148995
2020-05-19,20.374523162841797,21.096891797189812,19.83737658911096,19.920725959687044,11986385
2020-05-20,20.809797286987305,20.995019349744712,20.291172171056647,20.8375804108337,9742989
2020-05-21,20.189300537109375,21.059848360136726,19.92998889340053,21.004282109534053,11568696
2020-05-22,20.152254104614258,20.559744857525907,20.078166395089333,20.14299430071872,13378961
2020-05-25,20.142995834350586,20.735708689710247,20.013340013220176,20.559746422888008,6668732
2020-05-26,20.83757972717285,21.884089728866535,20.36526107026395,20.374522729799608,14563743
2020-05-27,21.53216552734375,21.661821339985693,21.059846863764026,21.198764336072433,6853204
2020-05-28,21.4951229095459,22.078574074836165,21.152460053673863,21.708128095236813,8177706
2020-05-29,21.42103385925293,21.754435063368106,20.791276235443394,21.4858599123991,12096900
2020-06-01,21.9211368560791,22.467545136374284,21.06911047946656,21.300639002918075,10097646
2020-06-02,21.62477684020996,22.208229860412278,21.504382685657692,22.18970839650892,9456195
2020-06-03,20.976497650146484,22.60645883565951,20.754230806199484,22.04152913822043,15151091
2020-06-04,21.717390060424805,21.82852255689683,20.902408522711585,21.078370783021885,8474059
2020-06-05,21.022804260253906,22.013746189664744,20.911669909560963,21.9026118389718,12463953
2020-06-08,21.53216552734375,21.5877336296704,20.976497493782265,21.208025995738897,9277396
2020-06-09,21.365467071533203,21.948920142528916,20.976499594650946,21.550691005052606,10669447
2020-06-10,20.856101989746094,21.578472492093066,20.84684218552773,21.439555016423565,8879877
2020-06-12,19.967031478881836,20.37452222019323,19.633630300658343,20.365260560889226,13767970
2020-06-15,19.63363265991211,20.263390310489275,19.14279249289961,19.44840872993512,12003403
2020-06-16,20.467134475708008,20.893146705546528,19.994815802239835,20.18929952527445,12763773
2020-06-17,20.828319549560547,21.328423220658518,20.62457415931241,20.71718519424186,8083264
2020-06-18,20.70792579650879,21.124678245386423,20.51344206263481,20.800536833257503,6052599
2020-06-19,20.791276931762695,21.245072308689412,20.615314663788705,20.985760664731288,7836076
2020-06-22,20.383785247802734,21.087630577368735,20.21708464750085,21.022804524905318,5565891
2020-06-23,20.541223526000977,20.930190962275677,20.29117170577286,20.661617678465394,4934000
2020-06-24,20.25412940979004,20.5967904142795,19.73550428958967,20.513441042054126,6294325
2020-06-25,20.36526107788086,20.54122333076358,20.03185989119366,20.142994238646764,4232460
2020-06-26,19.86515998840332,20.791275871361968,19.77254895680911,20.263389094363387,6664320
2020-06-29,19.328014373779297,20.170779071477963,18.837174211678878,19.902205767453296,15679085
2020-06-30,19.689197540283203,20.004077271485624,19.14279116015523,19.309491757692474,10360592
2020-07-01,18.9853515625,19.920727299577113,18.9853515625,19.54102149307082,14151202
2020-07-02,18.892738342285156,19.318750545656727,18.614903409112706,19.244660982721133,14375279
2020-07-03,18.69825553894043,19.1057462991936,18.651949095939965,18.80012822900372,8283914
2020-07-06,19.587326049804688,19.679938941855344,18.781606136401017,18.883478833118915,16601446
2020-07-07,18.9853515625,19.939250620288025,18.957568437105913,19.39284235007266,15883938
2020-07-08,19.36505699157715,19.615106946961426,19.07796039904312,19.216877865666415,8721668
2020-07-09,19.170574188232422,19.64289285484542,19.142791064726744,19.448407278961362,7187271
2020-07-10,19.07796287536621,19.226142020510625,18.957568711690605,19.142792643121123,7087261
2020-07-13,18.59638214111328,19.37431884874602,18.59638214111328,19.216878061939816,11183048
2020-07-14,18.614904403686523,18.902001011483193,18.383375898896528,18.596382939799078,10133574
2020-07-15,18.809389114379883,19.14279029437548,18.624165205675617,18.92052160393036,12868931
2020-07-16,18.661211013793945,19.096484903599187,18.540816858268485,18.800128489044667,10050477
2020-07-17,19.152050018310547,19.439146611688713,18.596382005855624,18.846431961975114,11389371
2020-07-20,19.6799373626709,19.81885297825527,19.1242674776449,19.253923289305064,12052253
2020-07-21,19.34653663635254,20.022600689601916,19.19835750195787,19.84663843142629,12108141
2020-07-22,19.05944061279297,19.42062494438356,18.81865043984183,19.263186001007604,8896476
2020-07-23,18.892738342285156,19.318750545656727,18.735299412801066,19.12426683470484,9252709
2020-07-24,18.827911376953125,19.1427911072859,18.531554966113422,18.781604933892606,6198097
2020-07-27,18.6334285736084,19.022396034045343,18.438944843389926,18.90200187410217,10875875
2020-07-28,19.726242065429688,20.013338669229057,18.50376979571393,18.642687267788187,17309185
2020-07-29,20.2448673248291,20.680141207993238,19.81885324571413,19.87442134836991,17300886
2020-07-30,19.63363265991211,20.337479882480068,19.49471517634744,20.12447282692461,11333168
2020-07-31,19.170574188232422,19.837376575057327,19.142791064726744,19.679937638077043,6718842
2020-08-03,19.10574722290039,19.4761932177976,18.864957047866366,19.392841987501413,8273829
2020-08-04,18.88347816467285,19.318752061482705,18.550076960974756,18.985350857784614,9432348
2020-08-05,19.133529663085938,19.26318547830942,18.79086680532549,19.059440095623327,6719893
2020-08-06,20.29117202758789,20.522700532233717,19.355796349230552,19.54102026635051,16777514
2020-08-07,20.763492584228516,21.19876650944025,19.92072785998072,20.09669013332308,17328619
2020-08-10,20.300434112548828,21.15246043780176,19.8466387535266,21.115413797929673,12183673
2020-08-11,20.71718406677246,21.272853957453016,20.291171844743612,20.485655564212944,11540857
2020-08-12,21.022804260253906,21.06910884795517,20.235605856938538,20.809797218677144,9726075
2020-08-13,19.38357925415039,20.58753006266397,19.263185101135104,20.559745083655386,39954827
2020-08-14,19.170574188232422,19.64289285484542,19.022395055305932,19.448407278961362,14625724
2020-08-17,19.429885864257812,19.80959164591474,19.003873639526354,19.207619019978825,13483173
2020-08-18,19.53175926208496,19.80033255916841,19.476193012920188,19.633631956001864,8631218
2020-08-19,19.290969848632812,19.81885480348572,19.207620471606074,19.587326281959495,11449882
2020-08-20,19.068700790405273,19.439146753297848,18.70751463122275,19.077960594115325,18258334
2020-08-21,19.003873825073242,19.20761920751501,18.753821999104826,19.124267980301475,8424159
2020-08-24,18.86495590209961,19.374319346106017,18.86495590209961,19.14279084531622,8456621
2020-08-25,18.522293090820312,19.022394876231083,18.448203525054538,18.985350093348195,18076803
2020-08-26,18.15184783935547,18.568600271603337,17.74435706711459,18.568600271603337,24219223
2020-08-27,18.24445915222168,18.587122021013453,18.08702020804934,18.26298247251974,13572362
2020-08-28,18.448204040527344,18.744562311871174,18.235198852589203,18.364854668466034,7782709
2020-08-31,18.14258575439453,18.707515455160777,18.14258575439453,18.42042070271871,9833859
2020-09-01,18.41115951538086,18.485249084258157,18.06849850674974,18.33706994650356,15000236
2020-09-02,18.939044952392578,19.07796056454893,18.34633215495186,18.438943181613457,17951581
2020-09-03,18.392637252807617,19.179833784868134,18.30928602751982,18.94830713960058,12120432
2020-09-04,18.50377082824707,18.59638371857925,17.975887745118218,18.42968311392247,8157011
2020-09-08,18.38337516784668,18.81864903644993,18.096280427139046,18.17036999108685,9064034
2020-09-09,18.41115951538086,18.855695072972427,18.30002701773713,18.559338653135455,7924215
2020-09-10,19.096485137939453,19.50397590882946,18.36485482460158,18.513032105861086,20325032
2020-09-11,18.614904403686523,19.20761908316731,18.568599816131822,19.09648473282613,8192519
2020-09-14,19.207618713378906,19.318751205908377,18.7167785895814,18.883477328375605,6723780
2020-09-15,20.01333999633789,20.15225562195167,19.15205198349887,19.374320695825443,15612272
2020-09-16,19.77254867553711,20.226344022863856,19.661414325801676,20.0874265496126,6638057
2020-09-17,19.781808853149414,20.26338918875819,19.37431994110221,19.513237416976747,22911950
2020-09-18,19.392841339111328,20.41156825493609,19.25392386371048,19.800332105441232,11272658
2020-09-21,19.003873825073242,19.179834227995713,18.688994091570827,18.98535050539371,8910342
2020-09-22,18.874216079711914,19.263185379050263,18.827911492040514,18.948307502464928,4222375
2020-09-23,18.337068557739258,18.994611112135782,18.32780875408505,18.93904486752225,9201233
2020-09-24,18.355592727661133,18.633427674957993,18.01292987341796,18.401899170767997,6420913
2020-09-25,18.14258575439453,18.355592795532694,17.8740124658604,18.31854801204466,6146936
2020-09-28,17.33686637878418,18.337069994213397,17.179427436264458,18.281503745246958,13993413
2020-09-29,16.864547729492188,17.716572114744366,16.790458168425385,17.355387824133725,8760643
2020-09-30,17.021987915039062,17.16090538840453,16.697848380967752,17.086815821853325,8751608
2020-10-01,17.14238166809082,17.179426450500202,16.62375842570367,17.04050898038304,8836806
2020-10-02,16.707107543945312,17.281298879175953,16.707107543945312,16.984942480015125,6081174
2020-10-05,16.688587188720703,16.873811110287303,16.595976155773506,16.781198221667896,6407992
2020-10-06,16.586715698242188,17.0127279652211,16.512626124244374,16.836765690894378,8272989
2020-10-07,16.392229080200195,16.734891908023084,16.29035454208548,16.65154068799178,7973694
2020-10-08,16.605234146118164,16.74415160819952,16.299616100673582,16.48484000200606,6162904
2020-10-09,16.160703659057617,16.6515438462852,16.132920532334904,16.623760719562487,9885965
2020-10-13,16.753414154052734,16.901593282962814,16.197744276312047,16.216267595261858,9428146
2020-10-14,17.253517150878906,17.596178163292134,16.855288033358267,16.883071158075854,13629091
2020-10-15,17.197948455810547,17.475783404800005,16.873810774776466,16.947898486257774,10045855
2020-10-16,17.346128463745117,17.670269872448735,17.096078481598724,17.253517427975055,9481303
2020-10-19,16.80898094177246,17.512828115455424,16.781197818123633,17.49430665158026,7318272
2020-10-20,17.207210540771484,17.281300109755538,16.781198302621508,17.13312282745965,7648662
2020-10-21,16.91085433959961,17.272040529158236,16.91085433959961,17.179427638892196,6834190
2020-10-22,17.429479598999023,17.52209063425947,16.790460301059092,16.91085446133045,10611458
2020-10-23,17.05903434753418,17.42021869979938,16.957161647595548,17.41095703916705,7785335
2020-10-26,16.614498138427734,17.14238308393496,16.494103977407583,17.05903370838384,17744417
2020-10-27,16.142179489135742,16.670064436142294,16.142179489135742,16.670064436142294,12322343
2020-10-28,15.743949890136719,16.040306310142366,15.52168211121443,15.910650492369408,9413649
2020-10-29,15.669859886169434,15.771732576687317,15.225325268502734,15.66059822639358,9491913
2020-10-30,15.540204048156738,16.11439540695196,15.382765110569586,15.595772151054444,11112768
2020-11-03,15.818039894104004,16.04030675130325,15.429071502251123,15.780995108625419,10102898
2020-11-04,15.966217994689941,16.327402309959112,15.80877720275629,16.03104404545913,4659603
2020-11-05,16.401491165161133,16.558931968083435,15.78099518081884,16.244052217911108,8159217
2020-11-06,16.48484230041504,16.531148746122465,16.160702747479863,16.25331378322245,5598562
2020-11-09,17.13312339782715,17.410956507258177,16.72563261052157,16.85528843272384,12761567
2020-11-10,18.15184783935547,18.51303216723363,17.46652396795489,17.670269354075327,28024225
2020-11-11,17.855491638183594,18.411159698959487,17.73509562363946,18.14258640085549,9473214
2020-11-12,17.809186935424805,18.429682901742083,17.70731238609784,17.85549152438555,10531618
2020-11-13,18.327810287475586,18.438944641672755,17.827708477096674,17.87401306625799,7767056
2020-11-16,18.50377082824707,18.633428503577672,18.114803369272,18.49451102375165,11126635
2020-11-17,19.152050018310547,19.420623293059375,18.35559185337873,18.401898294280002,9921788
2020-11-18,19.744766235351562,20.059644120324403,19.198357983165685,19.226141107643027,15422967
2020-11-19,19.253923416137695,19.994815363938137,19.013133254751732,19.83737642812399,9565765
2020-11-23,20.402307510375977,20.559746456913132,19.337275958751682,19.448408459520373,15445869
2020-11-24,20.71718406677246,20.79127548862497,20.11521144465544,20.420829513395315,8665255
2020-11-25,20.65235710144043,21.01354140098577,20.485654657080353,20.615312319990643,8621028
2020-11-26,20.328216552734375,20.883886441362094,20.29117176978105,20.633834620345194,5073930
2020-11-27,20.27265167236328,20.633836010909096,20.21708542202462,20.448613939332056,4530073
2020-11-30,20.402307510375977,20.550484796624986,20.13373420739787,20.25413022412697,8767786
2020-12-01,20.041122436523438,20.559745702882815,19.809592071844772,20.531962578709592,11182103
2020-12-02,19.8188533782959,20.244867460260764,19.71698068769632,20.17077789333886,9471323
2020-12-03,19.911466598510742,20.142995107268106,19.06870193591129,19.81885371047004,13898130
2020-12-04,19.63363265991211,20.337479882480068,19.624370999495184,20.096689701346133,11739616
2020-12-07,19.707719802856445,20.11521054290884,19.235401159220448,19.624368580722063,11251542
2020-12-08,21.42103385925293,22.15266417630167,20.096688847143263,20.374523802463315,45951224
2020-12-09,21.004281997680664,21.94891938692932,20.911670961945294,21.77295712006153,15715959
2020-12-10,20.476396560668945,21.180243755553253,20.411568651644878,21.05984774188554,11774284
2020-12-11,20.402307510375977,20.606052902681597,19.95777194028442,20.365262724895658,9344629
2020-12-14,20.207822799682617,20.559745461193437,20.08742678878436,20.513440873339796,6374270
2020-12-15,20.189300537109375,20.22634532273525,19.86516098247332,20.20782385775845,9043864
2020-12-16,20.504179000854492,20.69866272143605,20.19856093036683,20.217084249853926,10842993
2020-12-17,20.226343154907227,20.55048267480251,20.05038276163383,20.522699552478926,8702128
2020-12-18,20.439350128173828,20.9672350178574,20.087425631270065,20.25412807608811,11286630
2020-12-21,20.19856071472168,20.63383459428328,19.707720588636345,20.087426366002077,7738797
2020-12-22,20.578269958496094,20.902409514709685,20.21708561647634,20.21708561647634,16979635
2020-12-23,20.735708236694336,20.893147179531347,20.383785566410623,20.578269293857325,7025280
2020-12-28,20.791276931762695,20.99502046939245,20.531963432132294,20.81906005709074,5927062
2020-12-29,20.83757972717285,21.059846566323817,20.615312888021887,20.92092909597742,5272584
2020-12-30,20.41156768798828,20.976497378100746,20.34673792635269,20.920929276080546,6025076
2021-01-04,19.8929443359375,20.698664257278875,19.707722261355993,20.559746773506596,13219281
2021-01-05,19.735506057739258,19.87442354623301,19.47619440224284,19.846640419668734,6755926
2021-01-06,19.6799373626709,19.985553572628643,19.578064674127607,19.735503608904647,9332233
2021-01-07,20.309694290161133,20.402305316065284,19.587323834495773,19.679936716071996,13005394
2021-01-08,20.356000900268555,20.633835861291782,20.096689259672075,20.30043465033281,7432044
2021-01-11,19.93924903869629,20.244867105134,19.83737634988372,20.133732756700613,10413854
2021-01-12,19.781808853149414,20.643096832437116,19.735504264972697,20.05038400066646,14091322
2021-01-13,19.670677185058594,19.967033613419556,19.38358056131947,19.81885447140294,12688346
2021-01-14,19.541019439697266,19.948508328778644,19.541019439697266,19.80959086073341,7106276
2021-01-15,19.22614097595215,19.698459655848453,19.096485158831157,19.448407825920675,10034614
2021-01-18,18.88347816467285,19.42988641460614,18.874216504661177,19.32801372149438,5647202
2021-01-19,18.902002334594727,19.050179623082983,18.753823190434172,18.994613371858925,8878196
2021-01-20,18.902002334594727,19.17057564163151,18.577862776333884,18.994613371858925,6771999
2021-01-21,18.568599700927734,19.040916511685,18.392637444563956,18.911262553932946,9420162
2021-01-22,19.161314010620117,19.1890971362748,18.179633673902394,18.383377213927503,10048481
2021-01-26,18.902002334594727,19.253925018467598,18.86495754855459,19.10574772997934,9885545
2021-01-27,19.466930389404297,19.754025136776754,18.74456176332383,18.874215719734234,10630892
2021-01-28,20.050382614135742,20.170776761876304,19.235401135054822,19.374318601322894,10298086
2021-01-29,19.65215492248535,20.596790419646716,19.65215492248535,19.92998801898119,11281062
2021-02-01,19.494712829589844,19.911465230115528,19.318750581211972,19.911465230115528,6989878
2021-02-02,20.281911849975586,20.365261219390487,19.633630935502676,19.726241964521055,10353028
2021-02-03,20.902408599853516,21.106153985033757,20.244867855835952,20.411568456831407,10590132
2021-02-04,20.735708236694336,21.02280485350137,20.596790758326055,20.939453624211513,6044825
2021-02-05,20.754230499267578,21.087629832421396,20.67087927422503,20.744968839669045,4687337
2021-02-08,21.39324951171875,21.735912385988723,20.77275352958623,20.77275352958623,11580357
2021-02-09,21.615516662597656,21.9396561928469,21.26359215346522,21.26359215346522,8450528
2021-02-10,21.365467071533203,21.847047443011327,21.208028119795955,21.69887015186813,5973285
2021-02-11,21.282115936279297,21.72665148435534,21.04132577041843,21.42103341103257,5892814
2021-02-12,21.578474044799805,21.596995510241452,21.09689367524909,21.272855947470195,4406427
2021-02-17,21.53216552734375,21.976701067596224,21.12467662575714,21.522905723349428,7276986
2021-02-18,20.930191040039062,21.624776545541152,20.911669576388082,21.53216551594197,7311654
2021-02-19,20.800535202026367,21.226547422199307,20.791275398048274,20.883886427534193,5127192
2021-02-22,19.911466598510742,20.606052124782828,19.911466598510742,20.28191258365696,9672708
2021-02-23,21.383989334106445,21.51364515331525,20.28191301515937,20.448613619238152,13465104
2021-02-24,22.050792694091797,22.226753110164175,21.1154150835215,21.421035035695976,11795399
2021-02-25,21.578474044799805,22.902817277555787,21.356207181138416,22.087837540349152,14363933
2021-02-26,20.041122436523438,21.995223200991777,20.041122436523438,21.893352364247356,20444582
2021-03-01,20.09668731689453,20.541222840423316,19.309490810991214,20.467133277223173,15316444
2021-03-02,19.994815826416016,20.383785128627743,19.290968645292903,19.865160010902834,15111697
2021-03-03,20.1059513092041,20.337479829315875,19.36505930257751,19.855899468306905,12385689
2021-03-04,21.050588607788086,21.356206698206698,20.152255801555068,20.152255801555068,10754224
2021-03-05,21.828521728515625,22.513847423888926,20.8561012872551,20.93945251211818,16516038
2021-03-08,21.541427612304688,22.245274791737167,21.309899105776967,21.374727013377843,9703909
2021-03-09,22.82872772216797,22.856510845929773,21.5506891837476,21.578472307509404,15371176
2021-03-10,22.37493133544922,23.078778537798414,21.680345793250897,22.95838437852604,11805905
2021-03-11,23.060256958007812,23.18991277678356,21.976702107278715,22.569414951874208,11396515
2021-03-12,23.171390533447266,23.51405153340668,22.402713595388448,22.699070007725542,10066445
2021-03-15,22.893556594848633,23.46774612526339,22.643504759104193,23.19917468045973,7651393
2021-03-16,22.643503189086914,23.088038724214435,22.4860642549328,22.69906943510081,4529863
2021-03-17,23.032472610473633,23.24547779186491,22.439757941675666,22.689809761518458,5251469
2021-03-18,22.93985939025879,23.35661179867891,22.587936742508738,22.69906923354975,4650148
2021-03-19,23.72705841064453,23.893759007411603,23.004689776544602,23.06025602357624,8701288
2021-03-22,23.54183578491211,23.865973455263063,23.199172939875094,23.532574125405134,4405166
2021-03-23,22.560152053833008,23.65296850470093,22.504585807598822,23.477006250729836,8762534
2021-03-24,22.254535675048828,23.14360488641191,22.00448385754764,22.550892078836522,8843634
2021-03-25,22.486064910888672,22.59719740615838,21.930395011851427,22.22675142535761,5499813
2021-03-26,22.58793830871582,22.921339516300513,22.26379876125077,22.541631863789856,5418607
2021-03-29,22.98616600036621,22.995427659911513,22.458281097037894,22.643503153911222,4092320
2021-03-30,23.504791259765625,23.59740415181628,22.819467363758896,22.847250489105182,5974545
2021-03-31,23.356613159179688,23.588141669897592,22.949122386501067,23.217695681614504,6784920
2021-04-01,22.736116409301758,23.44922529502301,22.68981181838405,23.375135722747917,6606541
2021-04-05,22.902814865112305,23.356612060864144,22.791682372823793,23.01394921307294,5244325
2021-04-06,22.643503189086914,22.976904376514526,22.49532591449249,22.875031688374303,5029703
2021-04-07,22.476804733276367,22.865774059387192,22.26379953284816,22.634245538077742,6393074
2021-04-08,22.58793830871582,22.763898716955573,22.36566959987787,22.495327274536123,4009223
2021-04-09,22.22675132751465,22.652765409747122,22.1711850801244,22.4953264716933,4712129
2021-04-12,22.671287536621094,22.726855641308468,22.273058422110648,22.43975902482833,4213550
2021-04-13,22.763898849487305,22.819466954856427,22.365669730091103,22.689811135115548,5246952
2021-04-14,22.476804733276367,23.013951348075643,22.374932035446424,22.782422826766194,8611993
2021-04-15,22.504587173461914,22.717594223074467,22.143402839674216,22.504587173461914,7139683
2021-04-16,21.8470458984375,22.495326836413827,21.745173206122253,22.411975608304896,8566716
2021-04-19,22.10635757446289,22.72685538950351,21.57847264765104,21.837784281078306,9279497
2021-04-20,22.050792694091797,22.48606661535142,21.921136869334333,21.995224586572657,6077917
2021-04-22,21.53216552734375,22.337885382194795,21.46733762102278,22.337885382194795,8312279
2021-04-23,21.967439651489258,22.3193641659954,21.754434466503906,21.89335194035253,7470808
2021-04-26,21.6340389251709,22.04152969577493,21.532166232519888,22.004484911568,7529007
