Close,High,Low,Open,Volume
VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA
27.103878021240234,27.564850579328127,26.81732873242404,27.09764972205138,29464500
26.960603713989258,27.70189727097477,26.686513396429568,27.377971054055244,29827800
27.764190673828125,27.76419067382813,26.773724716679098,26.910771068079136,22066800
27.739273071289062,28.654987564754762,27.72058579633885,28.418271784723554,24713600
26.90453338623047,27.346818575219213,26.54323270340559,27.097643887797556,28808700
26.636680603027344,27.40289219903652,26.188169338022725,27.284533112408933,24442900
27.409114837646484,27.552389470959252,26.923226744124392,27.346822345356156,23604600
26.449796676635742,26.94814377079414,26.30652203558435,26.94814377079414,29050700
26.723886489868164,26.93568427917163,26.19439082845642,26.537004270366293,22693600
27.103878021240234,27.838940893460165,26.66782578882709,26.966834052327435,27171100
27.25961685180664,27.533709594645977,26.057355268768887,27.01667273978588,55165900
27.751726150512695,28.063193340476488,27.32190228383285,27.695661961266968,25580600
27.789108276367188,28.21270392420288,27.08519162977162,28.156639724450905,25680000
29.109725952148438,29.51463428666942,27.932380246577285,28.250075763832083,33207500
27.94483757019043,28.76088011352916,27.8825427043934,28.4743308597813,25720300
27.365510940551758,27.61468567436998,27.03535643810303,27.22223630031351,16994300
27.222232818603516,28.050734306417386,27.222232818603516,27.689433602528155,19070600
27.614681243896484,27.882540831762327,27.166167745505316,27.527468437637985,26602700
28.686126708984375,29.265455851995444,28.31236704472833,28.42449541926634,42194300
30.430343627929688,30.498866790198633,29.259228700026874,29.589383162261527,33922800
29.73265838623047,30.6795189517247,29.73265838623047,30.031666610653996,24783100
29.56446647644043,30.274611322386086,29.56446647644043,30.168713613498767,21806900
30.23723793029785,30.63591558697368,29.68905496421544,30.006750479283284,34159500
29.956912994384766,30.187398038579357,29.240537541175076,29.869702565570915,35513400
29.93199920654297,30.710667252375547,29.931999206542972,30.330676865800243,35196100
31.931623458862305,32.14342129740869,31.115580732706526,31.35852482297601,41936200
32.5794677734375,32.83487077555479,31.825717739909177,31.95653339009718,27704400
32.70405578613281,33.432887888739685,32.70405578613281,33.24600804522301,27014500
31.85063934326172,32.80372829880653,31.377207826823113,32.57324321586757,41802300
31.314918518066406,31.831952932542432,31.084433411676205,31.626385777196198,23933600
31.209014892578125,32.19325246099157,31.096886501839723,32.02505987488397,21162000
30.64837074279785,31.4706439013346,30.424113994777652,31.383433471839187,28917800
31.545391082763672,31.663750115012498,30.38673295924653,31.04704414154814,31932100
31.202789306640625,32.17456798543056,31.177871356241937,31.769659608524787,23530900
33.015525817871094,33.015525817871094,31.80703384151742,32.01883164936356,92646300
33.277156829833984,33.545018830632955,32.70405828246356,32.903397114271215,27152300
33.277156829833984,33.51387258372044,33.015525504201314,33.51387258372044,25602700
33.426658630371094,33.85025419754021,33.2522377649389,33.576163926674454,31584300
34.67253494262695,34.697452893492226,33.33945546332049,33.464042841340266,37638600
34.018455505371094,35.32038878503403,33.85026289492966,35.12727822275534,39799100
34.124351501464844,34.66630623299407,33.62600437158731,34.24893887801087,27456500
34.255165100097656,34.255165100097656,33.713210439031045,33.738128386361836,19860000
33.76304244995117,34.385976803727736,33.48894981345366,34.2053252708191,24321300
33.26469802856445,33.66960396421759,32.380129941746304,33.45780617241377,31223700
33.56370544433594,33.90631888200036,32.47357026684526,32.704055324720436,27425600
34.50433349609375,34.57285665525907,33.775501442366505,34.56662835729222,29329400
35.008914947509766,35.15841787786973,34.35483428049591,34.566632078761046,27840000
34.9902229309082,35.22071036209903,34.64138119947313,35.07120506555109,25770000
34.3672981262207,35.258094726540804,34.0807488023391,35.08990448848919,38079900
34.26139450073242,34.47942060612365,33.906322056920246,34.26139450073242,14891400
34.62892150878906,35.233168604363044,34.491875187820284,34.591544591350484,18272700
34.50433349609375,35.046285718837545,34.149261104333405,35.04005742087068,18156600
34.88433074951172,34.97777187168477,34.18041412437898,34.57286351067679,17051900
34.64760971069336,35.47611358055722,34.392206708762785,34.822032953789275,21655500
34.65384292602539,34.82826380560352,34.161724157151376,34.53548386376344,15453400
34.83449172973633,35.22071278222949,34.26762150089676,34.53548349240069,27462900
33.97484588623047,34.934165521203184,33.66960695644592,34.934165521203184,28999400
34.56663513183594,34.7223687508946,34.105662573847454,34.167955070948345,24148500
34.42335510253906,34.69744776896264,34.21778797902761,34.38598055806766,7831800
35.23939514160156,35.345295214232905,34.62891977844517,34.94038694595186,23609900
35.114810943603516,35.494801302195874,34.946618372932825,35.34529837913712,13598400
35.70659637451172,35.955771062400565,34.75350758950284,35.444965090903764,32634600
35.145957946777344,35.9308566268553,34.92170355734696,35.831187217228624,19741600
35.48857116699219,35.69413826963446,34.9839934810968,35.20825023038364,14728100
35.912166595458984,36.89017334486102,35.912166595458984,35.96200010828976,28780200
38.435054779052734,38.60324736019042,36.06790442198972,36.08036101943138,52234500
38.49112319946289,39.20126814693195,37.61901395179173,38.80881874784928,29833100
37.4508171081543,38.42882396902163,37.28262452760749,38.1858799225561,22788400
38.023921966552734,38.154737639574854,37.57540837184087,37.68753677051884,18896400
37.874412536621094,38.30423881038799,37.59409157031796,38.073751362368604,16491500
37.18918228149414,37.67507032859483,36.921320312885804,37.650152383536835,29043600
36.90263748168945,37.531800224103804,36.628544805689835,37.332461392271156,19644700
36.65968704223633,37.47573192949094,36.528871393714105,37.313770037459534,17291900
36.50395202636719,36.65968561415256,36.01806399289476,36.48526475625086,22544100
38.229488372802734,38.39145266833676,36.740675345789626,36.81542681802493,35124800
37.587860107421875,38.098666102437434,37.50064967553718,37.812116861585984,21707500
39.21372604370117,39.21372604370117,37.90556220816791,38.12981900147684,29486600
38.167198181152344,38.85242520003716,37.78097944557944,38.808819973906665,32210700
37.8183479309082,38.75274955752379,37.68753227349551,38.06129197361926,26318800
37.53802490234375,39.039296671454856,37.53802490234375,38.534721341679834,35910500
37.81211853027344,37.89932896600682,36.97738633977282,37.538025873618636,182535800
38.74029541015625,39.18258070784553,38.52849758668602,38.559646212498585,36999600
38.51603698730469,39.170117664218935,38.17342114940583,39.00815338152016,22468400
37.6563835144043,38.24194097252873,37.23901624669494,38.24194097252873,28427400
38.746524810791016,38.746524810791016,37.63147153050001,37.81212309851939,29341400
37.55048751831055,39.13274157614846,37.47573605040745,39.11405430324927,23822800
38.310462951660156,38.802581663954264,37.73736448390447,37.92424431572454,29627900
37.594093322753906,38.7216055391957,37.44459038462737,38.24817640005318,24906200
38.21702575683594,38.266861651115555,37.56294509040645,37.594091336178096,17848800
38.76521301269531,38.99569810854121,38.092444999432374,38.48489201704138,42786400
39.282249450683594,39.68092714058138,39.151431402936865,39.431752396242025,32205700
38.8648796081543,39.79305297593875,38.82750506232418,39.500273026635796,23537900
39.21372604370117,39.55633953289805,38.41636829234648,38.509809414994024,25866600
38.746524810791016,39.11405624600344,38.31669850230995,38.87734048019549,27242700
39.21995544433594,39.32585554473088,38.77144422142915,39.20749646921262,17944700
38.385215759277344,39.14519646189043,38.0301433534382,39.12027851642303,23543000
38.4661979675293,38.83995764503144,38.14850247928308,38.41013377827336,23924400
37.868186950683594,38.73406548261003,37.58163766518253,38.428826547145725,18201900
38.06129837036133,38.43506050960734,37.76852076070457,38.111134272783445,15040300
37.17673110961914,38.092445584040014,37.17673110961914,38.06129695802871,31080000
38.47242736816406,38.49111701598897,37.50065122829027,37.556715419152695,24197700
38.198341369628906,38.83373481184582,37.57540690192288,38.559644501525476,21797200
36.95247268676758,37.71868180212585,36.65969272452669,37.37606831780724,36117400
37.681304931640625,37.68753323040147,36.566251725254084,37.19541445757528,26636700
36.92131805419922,37.22655454541546,36.697061315008405,37.12065684985641,14663800
37.376060485839844,37.58162995913881,36.983611185372865,37.31376800221915,16481700
36.46035385131836,37.50065565425552,36.32953818263541,37.376068284711856,19431400
38.590789794921875,38.808815902702506,37.27639772037091,37.407213385039285,46057000
38.56586837768555,39.46289305283628,38.235713908083305,39.120279610152004,35710200
38.99570083618164,39.6497839972276,38.715382197226695,39.06422401505744,32570600
37.980308532714844,38.933397339159555,37.78096972844283,38.8212689647183,28843500
38.67177200317383,38.883567436050946,37.444590369701395,37.625241931479785,31397500
38.410133361816406,39.30715800387932,38.410133361816406,38.92093935780716,33143800
37.376060485839844,38.24193884021952,37.02721639916854,38.030141069080855,53120800
37.51723098754883,37.822247434976504,37.088907753871354,37.73139136656646,23996200
38.354400634765625,38.685379090985634,37.030494236811,37.42636669181103,37365600
38.068851470947266,38.79570235905585,37.926076260988864,38.73729454367666,31607500
38.45174789428711,38.58154331901644,37.770325009010385,37.86766972082602,27582200
38.146728515625,39.09423337073358,38.09481183180142,38.899538998380265,30265400
37.86766815185547,38.912517687954725,37.86766815185547,38.11427920105919,26201600
38.360897064208984,39.113707659397534,38.12726576300527,38.42579354759128,25947500
38.19865036010742,38.84113391198042,37.65351152561175,38.63346221080511,22852700
37.84819793701172,38.57504878552053,37.71191386709912,38.03640116249575,23668800
38.672401428222656,38.83464509884355,38.127262595910764,38.22460978854008,17887200
38.04288864135742,39.12018632969668,37.77680916639536,38.94496289853022,21951600
39.04880142211914,39.431696544248545,38.26354273160276,38.38035836043151,27276500
39.775657653808594,39.905453081420745,38.97741911611037,39.16561988672403,22207400
39.976837158203125,40.197488636619646,39.490106174252716,40.035244975302845,21120900
40.32728958129883,40.65177694835227,39.60692723033745,39.76268225580564,18602200
40.88540267944336,41.073605920851975,40.262387613720165,40.288347193702414,22210600
40.54145050048828,40.79455023862968,40.223451806642665,40.50251112706575,16309700
40.392181396484375,40.95029748957056,40.392181396484375,40.690709127222924,15871000
40.2039794921875,41.00221800328454,40.2039794921875,40.71017891979982,29156200
40.13258743286133,40.424626483944124,39.80161149206183,40.09364806750312,25276800
40.788055419921875,41.021686688063774,39.97683711423018,40.00928782697129,21480900
40.9503059387207,41.203408172020886,40.521982700612874,40.95679707261267,32097700
41.17744445800781,41.46299242956105,40.37920588866496,40.63879427853828,24263400
40.560916900634766,41.17744333265279,40.24291822285135,40.82050775905559,18250900
40.580379486083984,40.820501861908554,40.275363118491995,40.56091104098961,18155500
39.10721206665039,40.28185709681672,39.10072340930886,40.203980830509025,23686100
40.24941635131836,40.392191595828535,38.80220288185306,39.56799332408382,37998800
39.29541778564453,40.50251112976109,38.94497085174449,40.10663616468609,27476200
41.10605239868164,41.10605239868164,39.730226901850735,40.171529840094145,32900800
39.96385955810547,41.06711446665758,39.879492161644286,41.06711446665758,27932100
40.59336471557617,40.924343180392206,39.879493575828526,40.43112104966608,25563600
41.008705139160156,41.508415891109784,40.45707770520679,40.48303728402951,26452500
41.008705139160156,41.709596437881586,40.80103345986183,41.63172265269683,37728900
40.98924255371094,41.26830187685218,40.68422364803514,41.041161718780025,53960600
41.27478790283203,41.48245959858239,40.88540409221059,41.002219730525404,25908500
40.671241760253906,41.38511538930299,40.534957672435766,41.25531995896298,23726500
41.04764938354492,41.24234129655982,40.63230597560861,40.71018224568617,25079300
42.13142776489258,42.40399589513586,40.865929337846616,41.20988506667024,91477900
43.461830139160156,44.195169661193596,42.053556432994625,42.053556432994625,62475900
43.124366760253906,43.7344045616147,42.877758157140654,43.47481369180474,22854400
43.94856643676758,43.94856643676758,43.13734808095389,43.29310061891063,25928500
46.26540756225586,46.284876011305045,44.45476753142055,44.65594810664089,38662400
48.543312072753906,48.60171742218426,45.54504701988849,46.10965682080336,49842200
48.99759292602539,49.257183812579086,47.77103106212565,47.894337847277626,36269100
49.69198226928711,49.71145071404174,48.93268321615862,48.94566052890071,20359000
50.90557098388672,51.12621997896651,49.82177960111114,49.971045942881865,48966700
50.620025634765625,51.502631606038605,50.04892969211766,51.17165312899026,48594200
52.729190826416016,52.891434490497296,51.43124151376578,51.80764800274243,61441200
51.81413650512695,52.72919318814676,50.17223134328916,52.502053038516145,53703300
51.243038177490234,52.59939778144773,51.01589803844004,52.56694706817612,35158600
53.20294952392578,53.65722984570234,51.98287388609589,51.98287388609589,48656900
53.83244323730469,53.85840281649442,53.0017565083671,53.48848747778679,27398500
53.80000305175781,54.05959391927155,52.99527581862081,53.84543108222642,28598800
53.670196533203125,54.403540987641044,53.35869150318188,53.929787359076286,26938500
55.162845611572266,55.30562082771348,53.994689253401965,54.28673081858638,41230700
55.07198715209961,55.344555306680085,54.773459418328116,54.91623462823697,25136800
54.221832275390625,55.30561871835064,53.832443536662744,55.292636453041844,20931700
54.83835983276367,55.40945576216933,54.22183587432897,54.22183587432897,18762800
55.95459747314453,55.961088606277485,54.747504177174655,55.097951097096605,23038300
56.5905876159668,57.07731860446864,55.922144517296324,56.136307340545216,21367800
56.9799690246582,57.356370510949674,56.73984665214696,56.86315340442071,23843100
56.36994934082031,56.72039631340121,55.020080620794154,55.909177844820775,31877300
56.42185592651367,56.45430168724928,55.441902848682304,56.369936767796524,23157000
56.694427490234375,56.80475199567629,56.07141240203533,56.15577732655848,17710200
56.6619758605957,57.486176449774995,56.512714461829624,56.973485875303055,26001300
56.50621795654297,57.23955746861059,56.142793766673456,57.09029608403557,19727500
56.75282669067383,56.84368273841297,56.23364998234773,56.58409685989155,30102700
59.355228424072266,59.368210691437916,57.6614039766075,57.98589134276881,37865500
60.354652404785156,60.354652404785156,58.74519282875906,59.355230684788346,34300300
62.33401870727539,62.528708136484596,61.26320951713152,61.63961601206661,53722500
66.40308380126953,66.5393678791235,62.697439266063476,62.697439266063476,74541400
66.1954116821289,67.07152643472392,63.72930612914405,66.85087743906621,58562700
66.18244171142578,66.18244171142578,64.70277524468962,65.0597133081908,29267000
64.37179565429688,66.59777885123631,64.36530452158505,66.51990011254492,28598500
62.444332122802734,64.19656143092618,62.13282215959176,64.16411567412857,31658800
63.469730377197266,64.15764200444771,62.75585421538918,63.09332384665923,20809900
60.711585998535156,63.080339725009516,60.48444088939128,62.677978574310515,31712400
61.204803466796875,62.06794102153605,60.711586250903736,60.9387264097077,22667600
61.04256820678711,61.3735467417064,59.64078521108535,61.32811870368099,27155400
59.9133415222168,61.74344989924296,58.94637064727644,61.6525938412638,20480000
60.58827209472656,62.366461201664414,59.79652225076112,59.900360568591644,25983400
60.4649658203125,60.88030919243475,59.05020091174497,59.69917554959643,25814300
59.54343032836914,61.10746177410129,59.290330584656466,60.34815759167909,24921600
57.88853454589844,59.17350648143957,57.239559921162886,58.66081593374446,32419700
59.121585845947266,59.28382949807735,57.174662020386215,57.23955849098158,35900800
57.07732009887695,58.95934762728303,56.973486726612144,58.4012290164188,31481600
59.2319221496582,59.2319221496582,57.486183471577874,58.414217544827665,27135500
56.889122009277344,58.78412685938323,56.791774818417124,58.524536000850574,34426700
58.6867790222168,59.329262552764604,57.49915419962557,57.66139786551124,34346400
57.94694900512695,60.270279517113906,57.81715110007294,59.673219056433034,29939700
60.15345764160156,60.205371846956986,58.11567778072311,58.537507312383646,27114800
61.01011657714844,61.59419483228893,59.99771261781014,60.33518225468435,28164400
61.165870666503906,61.79537697113922,59.913349191143745,61.39301084052581,32303400
61.45790481567383,62.08741109459844,61.250233100580736,61.4319501836609,40318300
60.41952896118164,61.95760041050607,60.41952896118164,61.95760041050607,19775900
60.93223571777344,61.094479396849685,59.83546686280707,60.43252736478362,14760700
62.52870559692383,62.76882799627493,61.7758975889122,62.30805659585814,29262900
63.21011734008789,63.859091840599504,62.31452936056105,63.18415776591352,33088500
63.45024871826172,64.15114252157002,62.5157285984676,63.08682450230199,24966600
61.87971878051758,63.936966796964384,61.02956375349944,62.62604046019612,50160600
62.91808319091797,63.17767401169106,60.56230726144284,62.68445194735049,35756200
63.554080963134766,63.735793053746,62.2107037775067,63.03489931743142,21856100
62.113365173339844,64.21604172122633,61.665571065895165,64.05379805346044,24471000
61.341094970703125,63.404835000902985,61.01660757571123,62.65851795344939,42856000
63.96943664550781,64.46265880899128,61.88622843102008,62.30157184723223,32798000
65.93582153320312,66.31222800757028,61.61365306450202,63.27502653580052,47565800
65.1246109008789,67.49336957327469,64.6703305861878,66.19542015840402,41473300
64.15764617919922,65.86444804239268,63.288017412448,64.50809314926751,48492500
67.96350860595703,68.22801042330907,63.70434529908623,64.24013249109984,46503300
67.59727478027344,69.13003276375233,67.07505469782676,67.27851485003767,39677300
66.9190673828125,67.35312193916823,65.02685837572807,66.12556188206891,40537000
65.88819122314453,66.35615323449557,64.91834941072338,66.12556400779197,31311800
67.61761474609375,67.8889001011853,66.60708210207397,67.13608569861671,26203200
66.05774688720703,67.44129783193439,65.58977968071927,67.14288336120725,21115500
65.66438293457031,66.023833904497,64.94548099471697,65.44735564097277,20059000
65.45413970947266,66.35615633325607,65.12181262110832,65.81359068220168,19174300
66.3968505859375,66.54605781731725,65.14893979340222,65.37953419853602,21424300
65.21675872802734,66.64777888106762,64.78948257499978,66.26119889815683,19156100
64.28082275390625,65.21675702710834,63.37202270963314,65.17606085805298,38643000
63.21603775024414,63.64330875706529,62.29367050672101,63.42628147472682,21120800
61.75788116455078,63.602615588659745,61.75788116455078,63.30420114524848,20518500
63.17533874511719,64.1858714153393,62.266533558146556,62.39539526938232,24726000
62.693809509277344,63.270287668216184,61.452682473711825,63.10073496415547,23644400
64.78947448730469,64.9251197468642,63.33810384321207,63.575476579519254,26712800
66.45108795166016,66.76984264039996,65.0200629329556,65.10822846290442,25960500
65.83393096923828,66.80377275014798,65.50160908152948,66.40363080822043,18118600
66.4443130493164,66.84445493851004,65.58298243380212,65.90174233839382,18792000
66.05095672607422,67.04792754057715,65.19640957445193,66.80377121154221,17193400
70.12022399902344,70.41185489075932,67.68544937038786,67.70579486933758,35908700
69.21141815185547,70.91372363129162,69.21141815185547,70.39828711945675,22227800
70.91373443603516,71.42917620074317,69.27924875655656,69.428455991683,32822700
70.87303924560547,71.41561003683834,70.61532096565605,71.1714536982174,25936300
69.855712890625,70.9815453102143,69.8150218981273,70.53392369538835,18854800
70.12700653076172,70.28299213665305,69.31993392197425,69.7879010883251,14787500
70.24908447265625,70.73061357845778,69.75398825157107,70.46611174814902,17605600
72.56856536865234,73.09756903596892,70.37794191305792,70.51358719592017,38030200
73.38920593261719,74.52181697193663,72.94158939838351,73.6944039632818,19378200
73.701171875,73.99958630497989,72.90766642183145,73.68082637738104,17401500
73.06365203857422,74.52180112464944,73.00261037568644,73.92497748114128,23297500
71.9988784790039,73.48415697279091,71.22571321903904,73.21287155210803,20895800
72.04633331298828,72.73132247409463,70.76451018058819,72.73132247409463,19799100
73.239990234375,73.31459384385082,72.2023284335509,72.67029558856503,12795400
73.63335418701172,75.0711630988225,73.34850686253189,74.56928332787615,16807500
74.6845703125,75.01010857774676,73.59942896344432,73.8435852495481,24113300
75.90535736083984,76.25124634438798,74.1487937367582,74.9829901876036,20570600
75.92569732666016,76.60390812966503,75.20679553126308,76.08847164490453,19724300
73.93854522705078,75.6612014218069,73.93854522705078,75.27462144095118,36888200
73.55875396728516,74.8405721608589,73.42311385633054,74.39973403874858,19641000
74.67101287841797,75.32887822489415,73.69439278175325,73.89106937306644,20775600
75.08472442626953,76.51574976885512,74.867697155914,75.95283350769166,25990600
78.02816009521484,78.1298875828962,75.606947575974,75.9189239449858,38194400
78.29944610595703,79.04548223324302,77.44490409998339,79.03869867544809,21678700
77.78400421142578,81.69049499039679,77.78400421142578,81.24966207640874,38889400
80.51719665527344,80.51719665527344,76.8548568614111,77.30247852674842,28693600
77.53984832763672,80.34085729724038,77.2889084484161,80.02888092472558,31737900
76.29194641113281,77.46525360203611,75.09151533632524,75.95962450274816,34338500
74.98299407958984,75.81719574807259,74.34547936377624,75.41704863372021,25644200
76.94979858398438,77.19395489175976,75.39669519398898,75.62050600517273,26097500
77.72296905517578,78.26553985154328,76.76669436514284,77.69583999792354,27081500
76.1291732788086,76.48862422675201,74.49468253141181,76.02744060926987,32914300
75.35601043701172,76.02743775179013,74.73883605952149,75.75615236799595,20951000
74.19625854492188,75.45094742224451,73.58586782304296,75.35599832932306,27775000
74.45398712158203,74.69814344427213,72.91445075149441,73.24677262291331,19332500
72.60248565673828,75.20681327089852,72.41936579910384,74.79310416953363,23310100
74.73883056640625,74.82021772786425,71.91069267854944,72.14128704884482,28241800
75.27461242675781,76.02064324397725,74.44719445382192,75.14575589812871,55448700
75.68154907226562,76.46827617110081,74.209832715071,75.35601074983187,25153500
77.84503936767578,77.91964297400402,76.29871948075981,76.29871948075981,17812600
76.77346801757812,80.0288822464928,76.77346801757812,79.3506713799971,31468400
77.85860443115234,78.46899003144921,76.97692829286454,77.46524091257237,20338300
76.57000732421875,77.84504188150996,76.22411833592159,77.65514366811959,18455100
75.82398986816406,76.40046816807855,75.07795364838618,76.09527012153147,22746100
74.5489501953125,76.48185046681192,74.39974295078638,76.28517383467022,22676500
76.09526062011719,76.86842062922209,74.06062792787515,74.60319871554175,22517600
75.84432220458984,76.8887675566437,75.30853500081518,76.10882402774797,30750900
77.546630859375,77.83148336633509,76.65139268946524,76.8752035255273,18359200
77.12613677978516,78.18414402379429,76.71921131473071,77.93320932708536,19212700
75.62051391601562,77.22109202361109,75.45096119423083,77.1600503531126,20587900
73.3485107421875,75.70868180462699,73.26712357045771,75.62051624934033,38217700
71.8225326538086,74.03350155378241,71.14432177921992,73.02974718268231,33680600
73.98602294921875,73.98602294921875,72.24302118201906,72.57534824113995,59819400
74.67779541015625,75.07115893605697,72.66350840354323,73.07721742658744,22673600
75.55268859863281,76.01387217673165,74.72527054607271,75.07115952323136,18576100
76.68529510498047,77.48558405758152,76.06812596638098,76.23767866672578,29491400
76.78881072998047,77.40433802380095,76.26319007939045,77.2660192993662,23136700
77.73631286621094,78.82213124539139,77.044708668605,77.18302739751768,26139200
76.49142456054688,78.63539655595814,76.08338060943127,78.31725925258291,18866400
77.8124008178711,78.18586777088166,76.49143407982321,76.49143407982321,19589500
78.32417297363281,79.03652443104808,77.2383546277965,77.34209630955586,18903100
76.96171569824219,79.09185793289322,76.60208383046073,78.43483604354346,22129200
78.55239868164062,78.5800634801393,77.16919041583193,77.45966288528678,19688800
78.26885223388672,78.81522022825338,77.65332486935807,78.77372566146052,13732900
78.68380737304688,79.08493907470191,77.92304380969782,78.4970765610468,19028000
78.91203308105469,79.9356095527836,78.8428737208143,79.40307139823864,21460000
78.60774230957031,79.19560487216421,77.113874583122,77.4735064747549,21824500
79.58290100097656,80.43357655190488,79.53448891443733,79.74888454389367,22333300
80.05318450927734,80.16384371173957,79.43073968673035,79.60364073318667,12698500
79.61746978759766,80.52346951444584,79.14717876552332,80.40589807805745,19483600
79.86647033691406,80.33676149229748,79.18869577195589,79.52758041617383,18236100
78.42792510986328,80.13618849744681,78.15128234713542,79.76963380283236,19576800
77.5703353881836,77.5703353881836,76.22170393172017,77.45967617520289,18644300
78.2204360961914,78.23427113542034,76.22170032584785,77.57033171851064,13066600
79.11952209472656,79.4445769152683,77.80547305013118,77.98529162082858,19607100
79.3270034790039,79.3270034790039,77.93688276863891,78.6215694824397,12083800
78.92588806152344,79.18177828672171,78.01297055672552,78.5800858964254,13163300
